iteration number, training time, fitness
25400,0.147863159,132.0
25500,0.147965082,132.0
25600,0.148242212,132.0
25700,0.148347232,132.0
25800,0.14843883,137.0
25900,0.148529246,145.0
26000,0.148633211,146.0
26100,0.148732013,146.0
26200,0.148825447,146.0
26300,0.148917244,146.0
26400,0.149009833,146.0
26500,0.152523399,146.0
26600,0.152758535,146.0
26700,0.152888612,146.0
26800,0.152996973,146.0
26900,0.153103557,149.0
27000,0.15322958,149.0
27100,0.15333057,149.0
27200,0.153427835,149.0
27300,0.15352653,151.0
27400,0.15362172,151.0
27500,0.153746803,151.0
27600,0.15384292,151.0
27700,0.153961951,151.0
27800,0.154062055,151.0
27900,0.15415535,151.0
28000,0.154250473,155.0
28100,0.154364576,158.0
28200,0.154462003,158.0
28300,0.154555342,158.0
28400,0.154681121,158.0
28500,0.154772853,158.0
28600,0.154854554,158.0
28700,0.154939924,158.0
28800,0.155026231,158.0
28900,0.155110741,158.0
29000,0.155186854,158.0
29100,0.155267977,158.0
29200,0.155347885,159.0
29300,0.155431965,159.0
29400,0.155512255,159.0
29500,0.155585159,159.0
29600,0.155665682,160.0
29700,0.155755792,160.0
29800,0.15584202,160.0
29900,0.155946941,160.0
30000,0.156027942,160.0
30100,0.1561073,160.0
30200,0.156187564,160.0
30300,0.156266861,160.0
30400,0.1563454,162.0
30500,0.156427806,162.0
30600,0.156519445,162.0
30700,0.156610529,163.0
30800,0.156696057,163.0
30900,0.156906779,163.0
31000,0.157066372,163.0
31100,0.157276703,163.0
31200,0.157371084,163.0
31300,0.157459963,165.0
31400,0.15754965,166.0
31500,0.15763612,171.0
31600,0.157729861,171.0
31700,0.157821127,171.0
31800,0.157913431,171.0
31900,0.157995797,173.0
32000,0.161054609,174.0
32100,0.164092617,174.0
32200,0.187213611,174.0
32300,0.188612023,174.0
32400,0.1899515,174.0
32500,0.190074769,174.0
32600,0.193806454,174.0
32700,0.193921836,175.0
32800,0.194017212,175.0
32900,0.194104694,175.0
33000,0.194183983,178.0
33100,0.1942747,178.0
33200,0.194352112,178.0
33300,0.19443444,183.0
33400,0.194516595,184.0
33500,0.194602994,184.0
33600,0.194691434,185.0
33700,0.194785089,185.0
33800,0.19487491,185.0
33900,0.194957097,185.0
34000,0.195039569,185.0
34100,0.19513149,185.0
34200,0.195215159,185.0
34300,0.195291316,185.0
34400,0.195370401,185.0
34500,0.195451402,185.0
34600,0.19553464,185.0
34700,0.195617561,185.0
34800,0.195697255,185.0
34900,0.195787957,185.0
35000,0.195867771,185.0
35100,0.195949017,186.0
35200,0.196042242,186.0
35300,0.196128195,186.0
35400,0.196209487,188.0
35500,0.19629213,188.0
35600,0.196375049,189.0
35700,0.196462476,191.0
35800,0.19654489,191.0
35900,0.196635594,191.0
36000,0.196719151,191.0
36100,0.196801415,193.0
36200,0.196884812,193.0
36300,0.196972397,194.0
36400,0.197055073,194.0
36500,0.197141952,196.0
36600,0.197341954,196.0
36700,0.197438117,196.0
36800,0.197515217,198.0
36900,0.197603401,198.0
37000,0.197675715,198.0
37100,0.197767236,198.0
37200,0.197850841,198.0
37300,0.197945414,198.0
37400,0.19803792,198.0
37500,0.198121885,198.0
37600,0.199152935,200.0
37700,0.19966918,200.0
37800,0.200040855,200.0
37900,0.200398316,200.0
38000,0.20072764,200.0
38100,0.201026343,200.0
38200,0.201320342,200.0
38300,0.202398172,200.0
38400,0.20275978,200.0
38500,0.20440324,200.0
38600,0.205319112,200.0
38700,0.20566257,200.0
38800,0.20598924,200.0
38900,0.206294341,200.0
39000,0.206946962,200.0
39100,0.21039544,200.0
39200,0.210777559,200.0
39300,0.223592726,200.0
39400,0.224036603,200.0
39500,0.224397261,200.0
39600,0.225220854,200.0
39700,0.225562754,200.0
39800,0.225865574,200.0
39900,0.22614946,200.0
40000,0.226508927,200.0
40100,0.226722782,200.0
40200,0.22680798,200.0
40300,0.226898541,200.0
40400,0.22697962,200.0
40500,0.227055196,200.0
40600,0.227130155,200.0
40700,0.227200246,200.0
40800,0.227272245,200.0
40900,0.227350492,200.0
41000,0.227430103,200.0
41100,0.227500516,200.0
41200,0.227569601,200.0
41300,0.227645752,200.0
41400,0.227726277,200.0
41500,0.227800176,200.0
41600,0.227876741,200.0
41700,0.227955996,200.0
41800,0.228029539,200.0
41900,0.228099645,200.0
42000,0.228181772,200.0
42100,0.2282577,200.0
42200,0.228331899,200.0
42300,0.22840664,200.0
42400,0.228479917,200.0
42500,0.228785902,200.0
42600,0.228875681,200.0
42700,0.229011397,200.0
42800,0.22908444,200.0
42900,0.229163,200.0
43000,0.229240605,200.0
43100,0.229324084,200.0
43200,0.229485154,200.0
43300,0.229972969,200.0
43400,0.23020995,200.0
43500,0.230360636,200.0
43600,0.230518012,200.0
43700,0.230664437,200.0
43800,0.23081799,200.0
43900,0.23204232,200.0
44000,0.232403884,200.0
44100,0.232752161,200.0
44200,0.233062359,200.0
44300,0.233976602,200.0
44400,0.235888293,200.0
44500,0.23601787,200.0
44600,0.236105209,200.0
44700,0.24078674,200.0
44800,0.241273777,200.0
44900,0.259100607,200.0
45000,0.259480731,200.0
45100,0.259827844,200.0
45200,0.260095226,200.0
45300,0.260364017,200.0
45400,0.260592701,200.0
45500,0.260828191,200.0
45600,0.261588212,200.0
45700,0.261837472,200.0
45800,0.262010312,200.0
45900,0.262172623,200.0
46000,0.262329119,200.0
46100,0.262528953,200.0
46200,0.262867769,200.0
46300,0.262955332,200.0
46400,0.263025312,200.0
46500,0.263117722,200.0
46600,0.263190413,200.0
46700,0.263391281,200.0
46800,0.263820121,200.0
46900,0.266047892,200.0
47000,0.266261767,200.0
47100,0.266408552,200.0
47200,0.266605991,200.0
47300,0.266905637,200.0
47400,0.267069723,200.0
47500,0.267244665,200.0
47600,0.269536896,200.0
47700,0.269838262,200.0
47800,0.276264534,200.0
47900,0.276386681,200.0
48000,0.276477849,200.0
48100,0.276684075,200.0
48200,0.276797142,200.0
48300,0.277038311,200.0
48400,0.277386311,200.0
48500,0.279269043,200.0
48600,0.279448067,200.0
48700,0.279596005,200.0
48800,0.279743209,200.0
48900,0.279886071,200.0
49000,0.280066202,200.0
49100,0.280230597,200.0
49200,0.280416329,200.0
49300,0.28056346,200.0
49400,0.280720747,200.0
49500,0.311613218,200.0
49600,0.31975639,200.0
49700,0.320038124,200.0
49800,0.320185158,200.0
49900,0.322273972,200.0
50000,0.322634124,200.0
50100,0.322860101,200.0
50200,0.323122706,200.0
50300,0.323952023,200.0
50400,0.324210067,200.0
50500,0.324808441,200.0
50600,0.325064417,200.0
50700,0.325235453,200.0
50800,0.325506797,200.0
50900,0.325578186,200.0
51000,0.325659662,200.0
51100,0.325732582,200.0
51200,0.325838724,200.0
51300,0.325911678,200.0
51400,0.325983741,200.0
51500,0.326059256,200.0
51600,0.326124453,200.0
51700,0.326182278,200.0
51800,0.327346936,200.0
51900,0.327509967,200.0
52000,0.32759706,200.0
52100,0.328266237,200.0
52200,0.328756977,200.0
52300,0.328954932,200.0
52400,0.329310691,200.0
52500,0.329736366,200.0
52600,0.330128963,200.0
52700,0.330501793,200.0
52800,0.330887937,200.0
52900,0.331245726,200.0
53000,0.331636708,200.0
53100,0.332021882,200.0
53200,0.33247844,200.0
53300,0.332943253,200.0
53400,0.333112146,200.0
53500,0.33318415,200.0
53600,0.333255812,200.0
53700,0.33332679,200.0
53800,0.333404006,200.0
53900,0.333475918,200.0
54000,0.333545551,200.0
54100,0.33362359,200.0
54200,0.33369682,200.0
54300,0.333782276,200.0
54400,0.33384713,200.0
54500,0.333916951,200.0
54600,0.334020597,200.0
54700,0.334100313,200.0
54800,0.334343155,200.0
54900,0.334443256,200.0
55000,0.334519674,200.0
55100,0.334590916,200.0
55200,0.334666816,200.0
55300,0.334746814,200.0
55400,0.334825223,200.0
55500,0.334897933,200.0
55600,0.334970852,200.0
55700,0.335041641,200.0
55800,0.335115023,200.0
55900,0.335185072,200.0
56000,0.335258291,200.0
56100,0.33532404,200.0
56200,0.335404553,200.0
56300,0.335471247,200.0
56400,0.335558752,200.0
56500,0.335627143,200.0
56600,0.335699423,200.0
56700,0.335771517,200.0
56800,0.335841752,200.0
56900,0.339805638,200.0
57000,0.348697143,200.0
57100,0.348909273,200.0
57200,0.348986623,200.0
57300,0.349048383,200.0
57400,0.349123857,200.0
57500,0.34953829,200.0
57600,0.34961759,200.0
57700,0.34968357,200.0
57800,0.34975585,200.0
57900,0.349824054,200.0
58000,0.349900721,200.0
58100,0.349970694,200.0
58200,0.350049903,200.0
58300,0.350360241,200.0
58400,0.350468443,200.0
58500,0.350544516,200.0
58600,0.351482715,200.0
58700,0.354161661,200.0
58800,0.355759173,200.0
58900,0.356087064,200.0
59000,0.356423217,200.0
59100,0.35675112,200.0
59200,0.357478243,200.0
59300,0.357892461,200.0
59400,0.358226838,200.0
59500,0.358868414,200.0
59600,0.359761178,200.0
59700,0.35997475,200.0
59800,0.362273877,200.0
59900,0.362506634,200.0
60000,0.362752516,200.0
60100,0.362957018,200.0
60200,0.363313276,200.0
60300,0.363555514,200.0
60400,0.363764211,200.0
60500,0.364002698,200.0
60600,0.364221167,200.0
60700,0.364419458,200.0
60800,0.364630361,200.0
60900,0.364854153,200.0
61000,0.365107593,200.0
61100,0.365670672,200.0
61200,0.365900341,200.0
61300,0.366089655,200.0
61400,0.366274772,200.0
61500,0.366473606,200.0
61600,0.366701444,200.0
61700,0.366876606,200.0
61800,0.367086683,200.0
61900,0.367276606,200.0
62000,0.367751406,200.0
62100,0.368004567,200.0
62200,0.368273955,200.0
62300,0.368497353,200.0
62400,0.368735083,200.0
62500,0.368956516,200.0
62600,0.369554817,200.0
62700,0.369875166,200.0
62800,0.37007072,200.0
62900,0.382100385,200.0
63000,0.382634372,200.0
63100,0.390383123,200.0
63200,0.390875051,200.0
63300,0.396477982,200.0
63400,0.396652778,200.0
63500,0.396830135,200.0
63600,0.397012483,200.0
63700,0.397172821,200.0
63800,0.397344581,200.0
63900,0.397503335,200.0
64000,0.39776111,200.0
64100,0.397933685,200.0
64200,0.398231437,200.0
64300,0.398430804,200.0
64400,0.398675447,200.0
64500,0.398845573,200.0
64600,0.399014992,200.0
64700,0.399202603,200.0
64800,0.399393093,200.0
64900,0.399609292,200.0
65000,0.399810751,200.0
65100,0.402710244,200.0
65200,0.402913138,200.0
65300,0.403102122,200.0
65400,0.404763173,200.0
65500,0.406965647,200.0
65600,0.407664158,200.0
65700,0.40828196,200.0
65800,0.408616311,200.0
65900,0.409921702,200.0
66000,0.410161586,200.0
66100,0.410352143,200.0
66200,0.410577157,200.0
66300,0.410872721,200.0
66400,0.411076142,200.0
66500,0.411297423,200.0
66600,0.411504077,200.0
66700,0.411702731,200.0
66800,0.411952115,200.0
66900,0.412140326,200.0
67000,0.41232923,200.0
67100,0.412503318,200.0
67200,0.412679838,200.0
67300,0.412847293,200.0
67400,0.413082284,200.0
67500,0.413298063,200.0
67600,0.413487261,200.0
67700,0.413675206,200.0
67800,0.413862692,200.0
67900,0.41404777,200.0
68000,0.414281478,200.0
68100,0.414506274,200.0
68200,0.414708366,200.0
68300,0.414900652,200.0
68400,0.415103083,200.0
68500,0.415257501,200.0
68600,0.415481578,200.0
68700,0.415691395,200.0
68800,0.415891543,200.0
68900,0.416088002,200.0
69000,0.4162854,200.0
69100,0.416486863,200.0
69200,0.416781332,200.0
69300,0.416984476,200.0
69400,0.41719468,200.0
69500,0.417509754,200.0
69600,0.417867137,200.0
69700,0.418324316,200.0
69800,0.418581471,200.0
69900,0.418804087,200.0
70000,0.419000143,200.0
70100,0.419202541,200.0
70200,0.419424752,200.0
70300,0.4196192,200.0
70400,0.419851613,200.0
70500,0.420055522,200.0
70600,0.420265463,200.0
70700,0.420482641,200.0
70800,0.420698697,200.0
70900,0.420891536,200.0
71000,0.421133976,200.0
71100,0.421346791,200.0
71200,0.421539416,200.0
71300,0.421731575,200.0
71400,0.42191277,200.0
71500,0.422112792,200.0
71600,0.422304182,200.0
71700,0.423277431,200.0
71800,0.423675978,200.0
71900,0.424388368,200.0
72000,0.424594111,200.0
72100,0.42475441,200.0
72200,0.424928642,200.0
72300,0.428595884,200.0
72400,0.428819404,200.0
72500,0.429384781,200.0
72600,0.429615293,200.0
72700,0.429803641,200.0
72800,0.430063806,200.0
72900,0.445282955,200.0
73000,0.445510125,200.0
73100,0.445713758,200.0
73200,0.445920292,200.0
73300,0.446113952,200.0
73400,0.446303808,200.0
73500,0.446551921,200.0
73600,0.446758593,200.0
73700,0.446952197,200.0
73800,0.447143771,200.0
73900,0.447355174,200.0
74000,0.44755263,200.0
74100,0.447780857,200.0
74200,0.448007254,200.0
74300,0.44818003,200.0
74400,0.448350978,200.0
74500,0.448532712,200.0
74600,0.448703292,200.0
74700,0.448909883,200.0
74800,0.449113636,200.0
74900,0.449286842,200.0
75000,0.449513941,200.0
75100,0.449741601,200.0
75200,0.449944838,200.0
75300,0.451340997,200.0
75400,0.451572898,200.0
75500,0.451787526,200.0
75600,0.45193489,200.0
75700,0.452449578,200.0
75800,0.452671034,200.0
75900,0.452910956,200.0
76000,0.453133437,200.0
76100,0.453309574,200.0
76200,0.453475478,200.0
76300,0.453691685,200.0
76400,0.453836847,200.0
76500,0.454009613,200.0
76600,0.454165336,200.0
76700,0.454313567,200.0
76800,0.454489856,200.0
76900,0.454710656,200.0
77000,0.454893581,200.0
77100,0.455131682,200.0
77200,0.455316282,200.0
77300,0.455529931,200.0
77400,0.458040402,200.0
77500,0.458278163,200.0
77600,0.45848017,200.0
77700,0.458744143,200.0
77800,0.458957688,200.0
77900,0.459173037,200.0
78000,0.459383091,200.0
78100,0.459575031,200.0
78200,0.459764443,200.0
78300,0.459958168,200.0
78400,0.460202033,200.0
78500,0.460720724,200.0
78600,0.461162678,200.0
78700,0.461577223,200.0
78800,0.463968971,200.0
78900,0.464050117,200.0
79000,0.464111115,200.0
79100,0.464171175,200.0
79200,0.46422864,200.0
79300,0.464300356,200.0
79400,0.464369776,200.0
79500,0.4644368,200.0
79600,0.46451033,200.0
79700,0.464568166,200.0
79800,0.464623338,200.0
79900,0.464675952,200.0
80000,0.464728646,200.0
80100,0.464782442,200.0
80200,0.46483985,200.0
80300,0.464906233,200.0
80400,0.46497849,200.0
80500,0.465037256,200.0
80600,0.465093022,200.0
80700,0.465150754,200.0
80800,0.465206221,200.0
80900,0.465262325,200.0
81000,0.465316843,200.0
81100,0.465374611,200.0
81200,0.46543449,200.0
81300,0.465489566,200.0
81400,0.465542577,200.0
81500,0.465594703,200.0
81600,0.465708606,200.0
81700,0.466056072,200.0
81800,0.466129441,200.0
81900,0.466196896,200.0
82000,0.466266571,200.0
82100,0.466330154,200.0
82200,0.466395837,200.0
82300,0.466525258,200.0
82400,0.466593886,200.0
82500,0.466660902,200.0
82600,0.466728521,200.0
82700,0.466792363,200.0
82800,0.466856554,200.0
82900,0.466918608,200.0
83000,0.466985037,200.0
83100,0.467046443,200.0
83200,0.467107655,200.0
83300,0.467169371,200.0
83400,0.467231354,200.0
83500,0.46729358,200.0
83600,0.467359243,200.0
83700,0.467419085,200.0
83800,0.467501371,200.0
83900,0.467567458,200.0
84000,0.467634192,200.0
84100,0.46770721,200.0
84200,0.467777155,200.0
84300,0.467846836,200.0
84400,0.4679202,200.0
84500,0.467987896,200.0
84600,0.468053975,200.0
84700,0.468121325,200.0
84800,0.46818842,200.0
84900,0.46829648,200.0
85000,0.468375032,200.0
85100,0.468519173,200.0
85200,0.468731393,200.0
85300,0.468798141,200.0
85400,0.468865434,200.0
85500,0.468933735,200.0
85600,0.469000448,200.0
85700,0.469071244,200.0
85800,0.469145683,200.0
85900,0.469219922,200.0
86000,0.470200205,200.0
86100,0.470312517,200.0
86200,0.470391674,200.0
86300,0.470469498,200.0
86400,0.470550286,200.0
86500,0.470620151,200.0
86600,0.470697972,200.0
86700,0.470806258,200.0
86800,0.470876885,200.0
86900,0.47094864,200.0
87000,0.471015594,200.0
87100,0.471081581,200.0
87200,0.471144128,200.0
87300,0.471210036,200.0
87400,0.471270285,200.0
87500,0.471341481,200.0
87600,0.471406113,200.0
87700,0.471470038,200.0
87800,0.47154144,200.0
87900,0.471610511,200.0
88000,0.471679817,200.0
88100,0.471747271,200.0
88200,0.471813794,200.0
88300,0.471904272,200.0
88400,0.471969512,200.0
88500,0.472034397,200.0
88600,0.472097607,200.0
88700,0.472159742,200.0
88800,0.472223417,200.0
88900,0.472283735,200.0
89000,0.472347008,200.0
89100,0.472413871,200.0
89200,0.472480714,200.0
89300,0.472542797,200.0
89400,0.472608752,200.0
89500,0.472669487,200.0
89600,0.472734118,200.0
89700,0.472798761,200.0
89800,0.4728619,200.0
89900,0.472922205,200.0
90000,0.472981993,200.0
90100,0.473042561,200.0
90200,0.473098482,200.0
90300,0.47316024,200.0
90400,0.47323112,200.0
90500,0.47329162,200.0
90600,0.473355317,200.0
90700,0.473417802,200.0
90800,0.473482956,200.0
90900,0.473543645,200.0
91000,0.47360566,200.0
91100,0.473669722,200.0
91200,0.473735494,200.0
91300,0.47384666,200.0
91400,0.473910455,200.0
91500,0.473974167,200.0
91600,0.474047571,200.0
91700,0.474112285,200.0
91800,0.474172648,200.0
91900,0.474238643,200.0
92000,0.474303558,200.0
92100,0.474367243,200.0
92200,0.474430552,200.0
92300,0.474492653,200.0
92400,0.474560871,200.0
92500,0.474624878,200.0
92600,0.47468899,200.0
92700,0.474751882,200.0
92800,0.474813881,200.0
92900,0.477056435,200.0
93000,0.47715559,200.0
93100,0.477222532,200.0
93200,0.477282754,200.0
93300,0.477356327,200.0
93400,0.477415122,200.0
93500,0.477789458,200.0
93600,0.477864003,200.0
93700,0.477924974,200.0
93800,0.477986812,200.0
93900,0.478046008,200.0
94000,0.478109325,200.0
94100,0.480771275,200.0
94200,0.488114331,200.0
94300,0.490443263,200.0
94400,0.490730815,200.0
94500,0.501521071,200.0
94600,0.502090587,200.0
94700,0.502563021,200.0
94800,0.503013172,200.0
94900,0.503346837,200.0
95000,0.503744351,200.0
95100,0.509511617,200.0
95200,0.509837293,200.0
95300,0.519324132,200.0
95400,0.522383071,200.0
95500,0.522584233,200.0
95600,0.52277933,200.0
95700,0.522996065,200.0
95800,0.523232432,200.0
95900,0.523466585,200.0
96000,0.523697953,200.0
96100,0.52391582,200.0
96200,0.52413921,200.0
96300,0.52435121,200.0
96400,0.524557312,200.0
96500,0.524773892,200.0
96600,0.524970891,200.0
96700,0.525170642,200.0
96800,0.525363194,200.0
96900,0.525532032,200.0
97000,0.525893735,200.0
97100,0.531067738,200.0
97200,0.533916781,200.0
97300,0.560560751,200.0
97400,0.560858582,200.0
97500,0.56106676,200.0
97600,0.561245278,200.0
97700,0.563634641,200.0
97800,0.565307212,200.0
97900,0.565620207,200.0
98000,0.565923611,200.0
98100,0.566219783,200.0
98200,0.566494386,200.0
98300,0.566800364,200.0
98400,0.567147245,200.0
98500,0.667752796,200.0
98600,0.667860721,200.0
98700,0.676559648,200.0
98800,0.676653117,200.0
98900,0.676723316,200.0
99000,0.676787894,200.0
99100,0.676852204,200.0
99200,0.676963491,200.0
99300,0.67702446,200.0
99400,0.677088048,200.0
99500,0.677155805,200.0
99600,0.677232768,200.0
99700,0.677308837,200.0
99800,0.677391847,200.0
99900,0.677464861,200.0
