iteration number, training time, fitness
38100,0.332029227,200.0
38200,0.332202799,200.0
38300,0.332384562,200.0
38400,0.332553874,200.0
38500,0.332716047,200.0
38600,0.333013515,200.0
38700,0.333305869,200.0
38800,0.333610018,200.0
38900,0.333802089,200.0
39000,0.333978517,200.0
39100,0.334155092,200.0
39200,0.33432562,200.0
39300,0.334492322,200.0
39400,0.334654207,200.0
39500,0.334825155,200.0
39600,0.335452389,200.0
39700,0.335632234,200.0
39800,0.335783908,200.0
39900,0.335933457,200.0
40000,0.336090089,200.0
40100,0.336239514,200.0
40200,0.336391938,200.0
40300,0.336553989,200.0
40400,0.336715837,200.0
40500,0.338007762,200.0
40600,0.338197988,200.0
40700,0.338356859,200.0
40800,0.338521972,200.0
40900,0.339807192,200.0
41000,0.339998028,200.0
41100,0.340166118,200.0
41200,0.340341803,200.0
41300,0.340623487,200.0
41400,0.34090218,200.0
41500,0.34107193,200.0
41600,0.341239193,200.0
41700,0.341404603,200.0
41800,0.341568495,200.0
41900,0.34175039,200.0
42000,0.34191593,200.0
42100,0.342099123,200.0
42200,0.342274573,200.0
42300,0.342555949,200.0
42400,0.342716401,200.0
42500,0.343120137,200.0
42600,0.343322397,200.0
42700,0.343489267,200.0
42800,0.34627875,200.0
42900,0.346481992,200.0
43000,0.346665008,200.0
43100,0.346833452,200.0
43200,0.347012203,200.0
43300,0.347193525,200.0
43400,0.347361468,200.0
43500,0.34752945,200.0
43600,0.347700157,200.0
43700,0.347866041,200.0
43800,0.348027323,200.0
43900,0.348390053,200.0
44000,0.348571714,200.0
44100,0.348744832,200.0
44200,0.348924589,200.0
44300,0.349096307,200.0
44400,0.349254634,200.0
44500,0.365218858,200.0
44600,0.365433352,200.0
44700,0.365624933,200.0
44800,0.365790011,200.0
44900,0.365955567,200.0
45000,0.366135884,200.0
45100,0.366316691,200.0
45200,0.36650545,200.0
45300,0.366685245,200.0
45400,0.366860965,200.0
45500,0.367041471,200.0
45600,0.367207387,200.0
45700,0.367380071,200.0
45800,0.367548394,200.0
45900,0.367742919,200.0
46000,0.367914333,200.0
46100,0.368083254,200.0
46200,0.36825061,200.0
46300,0.368409827,200.0
46400,0.36879512,200.0
46500,0.368958729,200.0
46600,0.369112128,200.0
46700,0.369269361,200.0
46800,0.369720315,200.0
46900,0.369911189,200.0
47000,0.370077087,200.0
47100,0.370251188,200.0
47200,0.370418518,200.0
47300,0.370595989,200.0
47400,0.370766285,200.0
47500,0.370934992,200.0
47600,0.371089013,200.0
47700,0.371242497,200.0
47800,0.37140364,200.0
47900,0.371569432,200.0
48000,0.371739724,200.0
48100,0.371903029,200.0
48200,0.37206178,200.0
48300,0.372212754,200.0
48400,0.37238477,200.0
48500,0.37253883,200.0
48600,0.3727031,200.0
48700,0.37286332,200.0
48800,0.37303301,200.0
48900,0.373195494,200.0
49000,0.373352419,200.0
49100,0.373498727,200.0
49200,0.373659448,200.0
49300,0.373815831,200.0
49400,0.373976197,200.0
49500,0.374142628,200.0
49600,0.374304592,200.0
49700,0.37446874,200.0
49800,0.37463892,200.0
49900,0.374793751,200.0
50000,0.374955532,200.0
50100,0.375123749,200.0
50200,0.375284054,200.0
50300,0.375449317,200.0
50400,0.375978012,200.0
50500,0.37618267,200.0
50600,0.376367799,200.0
50700,0.376529448,200.0
50800,0.376709029,200.0
50900,0.376875333,200.0
51000,0.377035838,200.0
51100,0.377228018,200.0
51200,0.377407787,200.0
51300,0.377580552,200.0
51400,0.377852362,200.0
51500,0.378035307,200.0
51600,0.37821108,200.0
51700,0.378397209,200.0
51800,0.378568644,200.0
51900,0.37872966,200.0
52000,0.378900909,200.0
52100,0.379081379,200.0
52200,0.379269044,200.0
52300,0.379430878,200.0
52400,0.380416951,200.0
52500,0.380614133,200.0
52600,0.380780751,200.0
52700,0.45619726,200.0
52800,0.45664263,200.0
52900,0.456986043,200.0
53000,0.457316038,200.0
53100,0.457622089,200.0
53200,0.457937474,200.0
53300,0.458966818,200.0
53400,0.462717645,200.0
53500,0.463336597,200.0
53600,0.463750059,200.0
53700,0.464002854,200.0
53800,0.46429311,200.0
53900,0.46484379,200.0
54000,0.466096885,200.0
54100,0.467134575,200.0
54200,0.467652482,200.0
54300,0.468224947,200.0
54400,0.468709027,200.0
54500,0.469186457,200.0
54600,0.481642722,200.0
54700,0.48997172,200.0
54800,0.490679365,200.0
54900,0.491332428,200.0
55000,0.49192859,200.0
55100,0.492604194,200.0
55200,0.494040059,200.0
55300,0.49489153,200.0
55400,0.495469339,200.0
55500,0.495945252,200.0
55600,0.49650372,200.0
55700,0.496793721,200.0
55800,0.497087805,200.0
55900,0.497356693,200.0
56000,0.497621669,200.0
56100,0.498111609,200.0
56200,0.498375579,200.0
56300,0.498638678,200.0
56400,0.498906289,200.0
56500,0.503702261,200.0
56600,0.504278047,200.0
56700,0.504684564,200.0
56800,0.55055413,200.0
56900,0.550700325,200.0
57000,0.552993674,200.0
57100,0.553150574,200.0
57200,0.553286611,200.0
57300,0.553420812,200.0
57400,0.553556378,200.0
57500,0.553689835,200.0
57600,0.553817679,200.0
57700,0.554376232,200.0
57800,0.554533258,200.0
57900,0.554682271,200.0
58000,0.554810605,200.0
58100,0.554943639,200.0
58200,0.555064199,200.0
58300,0.555304114,200.0
58400,0.555760039,200.0
58500,0.555906998,200.0
58600,0.556037324,200.0
58700,0.556183123,200.0
58800,0.556316309,200.0
58900,0.556442369,200.0
59000,0.556576949,200.0
59100,0.556710687,200.0
59200,0.556845551,200.0
59300,0.55698649,200.0
59400,0.557354571,200.0
59500,0.557508957,200.0
59600,0.557650323,200.0
59700,0.55779218,200.0
59800,0.55792337,200.0
59900,0.558050283,200.0
60000,0.558182331,200.0
60100,0.558316494,200.0
60200,0.558451909,200.0
60300,0.558582489,200.0
60400,0.558756331,200.0
60500,0.558904011,200.0
60600,0.559293401,200.0
60700,0.559566078,200.0
60800,0.559836651,200.0
60900,0.560091838,200.0
61000,0.560352415,200.0
61100,0.560602967,200.0
61200,0.560929232,200.0
61300,0.561193318,200.0
61400,0.561453151,200.0
61500,0.562428231,200.0
61600,0.562872333,200.0
61700,0.563122088,200.0
61800,0.563386214,200.0
61900,0.563816197,200.0
62000,0.564439811,200.0
62100,0.565064427,200.0
62200,0.565321648,200.0
62300,0.565552427,200.0
62400,0.56777148,200.0
62500,0.568063812,200.0
62600,0.568336193,200.0
62700,0.568570293,200.0
62800,0.568941018,200.0
62900,0.569190019,200.0
63000,0.569443323,200.0
63100,0.571301358,200.0
63200,0.571583923,200.0
63300,0.571840214,200.0
63400,0.572007854,200.0
63500,0.572146719,200.0
63600,0.572323931,200.0
63700,0.573015788,200.0
63800,0.574204994,200.0
63900,0.574488393,200.0
64000,0.57480095,200.0
64100,0.575572272,200.0
64200,0.57588139,200.0
64300,0.576303355,200.0
64400,0.576677202,200.0
64500,0.576948473,200.0
64600,0.577231874,200.0
64700,0.577488068,200.0
64800,0.578050387,200.0
64900,0.578363845,200.0
65000,0.578633787,200.0
65100,0.578917171,200.0
65200,0.579177532,200.0
65300,0.57943659,200.0
65400,0.579715159,200.0
65500,0.580019158,200.0
65600,0.580289598,200.0
65700,0.580581707,200.0
65800,0.580831211,200.0
65900,0.581105402,200.0
66000,0.698704705,200.0
66100,0.700219074,200.0
66200,0.700924459,200.0
66300,0.70120215,200.0
66400,0.701483855,200.0
66500,0.701763292,200.0
66600,0.702056914,200.0
66700,0.703095609,200.0
66800,0.703395878,200.0
66900,0.703809337,200.0
67000,0.704704002,200.0
67100,0.705123381,200.0
67200,0.706510039,200.0
67300,0.707072995,200.0
67400,0.707524723,200.0
67500,0.708087214,200.0
67600,0.71055623,200.0
67700,0.711484608,200.0
67800,0.712258484,200.0
67900,0.713044042,200.0
68000,0.713601977,200.0
68100,0.714223433,200.0
68200,0.7147308,200.0
68300,0.715629227,200.0
68400,0.71596056,200.0
68500,0.716647549,200.0
68600,0.717821648,200.0
68700,0.718392274,200.0
68800,0.718947103,200.0
68900,0.719462775,200.0
69000,0.71998851,200.0
69100,0.720595663,200.0
69200,0.74763384,200.0
69300,0.74831335,200.0
69400,0.752945322,200.0
69500,0.75322921,200.0
69600,0.753476879,200.0
69700,0.753969459,200.0
69800,0.754659015,200.0
69900,0.78452504,200.0
70000,0.785201721,200.0
70100,0.786382146,200.0
70200,0.78758287,200.0
70300,0.788550829,200.0
70400,0.790238749,200.0
70500,0.790949775,200.0
70600,0.79176507,200.0
70700,0.792545998,200.0
70800,0.79337626,200.0
70900,0.799918994,200.0
71000,0.800569936,200.0
71100,0.80093179,200.0
71200,0.801761148,200.0
71300,0.802647131,200.0
71400,0.802926258,200.0
71500,0.803180356,200.0
71600,0.803452804,200.0
71700,0.803694619,200.0
71800,0.805498885,200.0
71900,0.805859298,200.0
72000,0.806120839,200.0
72100,0.806439852,200.0
72200,0.806727989,200.0
72300,0.807031989,200.0
72400,0.807315498,200.0
72500,0.807610044,200.0
72600,0.807878353,200.0
72700,0.808517119,200.0
72800,0.809294236,200.0
72900,0.809634798,200.0
73000,0.810082738,200.0
73100,0.810365923,200.0
73200,0.810631154,200.0
73300,0.810929719,200.0
73400,0.811366405,200.0
73500,0.811632878,200.0
73600,0.811937362,200.0
73700,0.812228676,200.0
73800,0.812506546,200.0
73900,0.812783095,200.0
74000,0.813071195,200.0
74100,0.813339595,200.0
74200,0.813675619,200.0
74300,0.813953475,200.0
74400,0.81419568,200.0
74500,0.814429409,200.0
74600,0.814676169,200.0
74700,0.814934634,200.0
74800,0.815168598,200.0
74900,0.815434499,200.0
75000,0.815699773,200.0
75100,0.815938949,200.0
75200,0.816163592,200.0
75300,0.816418516,200.0
75400,0.822644091,200.0
75500,0.823682958,200.0
75600,0.827121818,200.0
75700,0.832316332,200.0
75800,0.832584275,200.0
75900,0.832826533,200.0
76000,0.833089533,200.0
76100,0.833364235,200.0
76200,0.833607752,200.0
76300,0.834005549,200.0
76400,0.839912873,200.0
76500,0.845446493,200.0
76600,0.845743478,200.0
76700,0.846027883,200.0
76800,0.846277256,200.0
76900,0.846526431,200.0
77000,0.846771718,200.0
77100,0.854181033,200.0
77200,0.857989351,200.0
77300,0.858273282,200.0
77400,0.858543788,200.0
77500,0.889370689,200.0
77600,0.889646899,200.0
77700,0.94925519,200.0
77800,0.949719776,200.0
77900,0.95057617,200.0
78000,0.950862479,200.0
78100,0.951762648,200.0
78200,0.95229367,200.0
78300,0.952561506,200.0
78400,0.953016534,200.0
78500,0.953634374,200.0
78600,0.954071828,200.0
78700,0.954436479,200.0
78800,0.95565995,200.0
78900,0.955936139,200.0
79000,0.956232415,200.0
79100,0.959708421,200.0
79200,0.960856896,200.0
79300,0.964082688,200.0
79400,0.964656242,200.0
79500,0.964938518,200.0
79600,0.96521699,200.0
79700,0.965558283,200.0
79800,0.965837196,200.0
79900,0.966212598,200.0
80000,0.966486668,200.0
80100,0.966763334,200.0
80200,0.96703532,200.0
80300,0.967380925,200.0
80400,0.968313656,200.0
80500,0.968811164,200.0
80600,0.969570455,200.0
80700,0.982054911,200.0
80800,0.982883842,200.0
80900,0.983634576,200.0
81000,0.984159474,200.0
81100,0.984528059,200.0
81200,0.985581789,200.0
81300,0.986345183,200.0
81400,0.98828987,200.0
81500,0.989566803,200.0
81600,0.990018234,200.0
81700,0.990335119,200.0
81800,0.990642398,200.0
81900,0.990932481,200.0
82000,0.993327045,200.0
82100,0.993972,200.0
82200,0.994882831,200.0
82300,0.996168019,200.0
82400,0.996521324,200.0
82500,0.99683674,200.0
82600,0.99724847,200.0
82700,0.998813881,200.0
82800,0.999610459,200.0
82900,1.00016841,200.0
83000,1.000778985,200.0
83100,1.002296141,200.0
83200,1.003566728,200.0
83300,1.004160838,200.0
83400,1.004441911,200.0
83500,1.004723958,200.0
83600,1.005197591,200.0
83700,1.005838239,200.0
83800,1.012501484,200.0
83900,1.012825922,200.0
84000,1.013121335,200.0
84100,1.013638276,200.0
84200,1.013922125,200.0
84300,1.014237473,200.0
84400,1.014501488,200.0
84500,1.014755768,200.0
84600,1.015855571,200.0
84700,1.017637622,200.0
84800,1.019086015,200.0
84900,1.021572131,200.0
85000,1.022028251,200.0
85100,1.022579242,200.0
85200,1.022866738,200.0
85300,1.023136708,200.0
85400,1.023397844,200.0
85500,1.023692604,200.0
85600,1.026850553,200.0
85700,1.027607808,200.0
85800,1.02894555,200.0
85900,1.02932297,200.0
86000,1.031193869,200.0
86100,1.036800212,200.0
86200,1.037104891,200.0
86300,1.037669605,200.0
86400,1.03793928,200.0
86500,1.039078156,200.0
86600,1.040497209,200.0
86700,1.040807601,200.0
86800,1.041098324,200.0
86900,1.041382996,200.0
87000,1.041680659,200.0
87100,1.041949275,200.0
87200,1.042222796,200.0
87300,1.04502177,200.0
87400,1.045364998,200.0
87500,1.045654296,200.0
87600,1.045938411,200.0
87700,1.046404444,200.0
87800,1.047370718,200.0
87900,1.04771317,200.0
88000,1.047977313,200.0
88100,1.048684834,200.0
88200,1.048942655,200.0
88300,1.049185328,200.0
88400,1.110022001,200.0
88500,1.110347099,200.0
88600,1.111004521,200.0
88700,1.111379432,200.0
88800,1.111700074,200.0
88900,1.111962171,200.0
89000,1.112239644,200.0
89100,1.11248203,200.0
89200,1.112726506,200.0
89300,1.112984512,200.0
89400,1.113215798,200.0
89500,1.113478935,200.0
89600,1.116447989,200.0
89700,1.116724015,200.0
89800,1.117025882,200.0
89900,1.11726094,200.0
90000,1.117497316,200.0
90100,1.117726918,200.0
90200,1.117961731,200.0
90300,1.118191679,200.0
90400,1.118442226,200.0
90500,1.118690219,200.0
90600,1.118921869,200.0
90700,1.119153371,200.0
90800,1.119387676,200.0
90900,1.119613091,200.0
91000,1.167048474,200.0
91100,1.168750198,200.0
91200,1.169602494,200.0
91300,1.170533168,200.0
91400,1.171140428,200.0
91500,1.171600965,200.0
91600,1.181764481,200.0
91700,1.188855934,200.0
91800,1.189505824,200.0
91900,1.19004518,200.0
92000,1.190564776,200.0
92100,1.191166465,200.0
92200,1.191738158,200.0
92300,1.192097923,200.0
92400,1.214996258,200.0
92500,1.236461646,200.0
92600,1.290047522,200.0
92700,1.290344839,200.0
92800,1.290853915,200.0
92900,1.292082955,200.0
93000,1.292607143,200.0
93100,1.293096909,200.0
93200,1.293639804,200.0
93300,1.294125739,200.0
93400,1.294612566,200.0
93500,1.295237148,200.0
93600,1.295633299,200.0
93700,1.295894512,200.0
93800,1.299901975,200.0
93900,1.300259169,200.0
94000,1.300512568,200.0
94100,1.300870255,200.0
94200,1.301139428,200.0
94300,1.301430762,200.0
94400,1.301815052,200.0
94500,1.302059229,200.0
94600,1.302357339,200.0
94700,1.302603298,200.0
94800,1.302861165,200.0
94900,1.30310974,200.0
95000,1.303364272,200.0
95100,1.303638049,200.0
95200,1.303895919,200.0
95300,1.304149563,200.0
95400,1.304547589,200.0
95500,1.304793433,200.0
95600,1.305042139,200.0
95700,1.30530597,200.0
95800,1.306806986,200.0
95900,1.307072153,200.0
96000,1.307340873,200.0
96100,1.307629852,200.0
96200,1.307886859,200.0
96300,1.308148759,200.0
96400,1.308462755,200.0
96500,1.30874056,200.0
96600,1.308996233,200.0
96700,1.309275514,200.0
96800,1.312279193,200.0
96900,1.313436733,200.0
97000,1.31369242,200.0
97100,1.314033232,200.0
97200,1.314317951,200.0
97300,1.314606395,200.0
97400,1.314949786,200.0
97500,1.315241165,200.0
97600,1.315527432,200.0
97700,1.316859948,200.0
97800,1.317121334,200.0
97900,1.317391353,200.0
98000,1.317692236,200.0
98100,1.318651004,200.0
98200,1.318923986,200.0
98300,1.319231638,200.0
98400,1.320199996,200.0
98500,1.320626656,200.0
98600,1.32106219,200.0
98700,1.321546699,200.0
98800,1.322175338,200.0
98900,1.322457655,200.0
99000,1.327695094,200.0
99100,1.332898966,200.0
99200,1.333199826,200.0
99300,1.333934295,200.0
99400,1.33419456,200.0
99500,1.33444943,200.0
99600,1.334694614,200.0
99700,1.334937932,200.0
99800,1.335203778,200.0
99900,1.335489228,200.0
