iteration number, training time, fitness
65500,42.82391702,123.725
65600,42.849070324,124.6
65700,42.89778034,125.665
65800,42.936363064,126.845
65900,43.003087942,124.605
66000,43.035383066,125.305
66100,43.077532091,125.7
66200,43.113903186,123.51
66300,43.154746295,125.4
66400,43.183718085,126.2
66500,43.209958668,125.905
66600,43.267901962,126.11
66700,43.338888869,125.735
66800,43.44077772,125.22
66900,43.487148621,123.33
67000,43.536076661,126.03
67100,43.655662443,125.15
67200,43.698536185,124.925
67300,43.774494372,125.155
67400,43.805195047,125.24
67500,43.835972255,126.89
67600,43.903842894,124.86
67700,43.956927189,125.315
67800,43.999054544,125.105
67900,44.027112957,126.61
68000,44.056591417,127.095
68100,44.079515693,127.165
68200,44.133892056,124.625
68300,44.16862689,126.61
68400,44.208248937,126.03
68500,44.252106566,125.715
68600,44.299672829,125.955
68700,44.361994443,127.15
68800,44.410478331,125.32
68900,44.476875797,126.725
69000,44.513621486,127.975
69100,44.612553787,127.805
69200,44.663223382,127.975
69300,44.700181406,127.79
69400,44.746150402,125.62
69500,44.772036597,127.5
69600,44.812839977,127.235
69700,44.890095477,126.335
69800,44.922549707,125.55
69900,44.998265668,128.425
70000,45.028342307,126.975
70100,45.072705735,128.18
70200,45.135977967,127.38
70300,45.216268445,125.845
70400,45.296130212,125.97
70500,45.377882817,125.995
70600,45.417446883,127.995
70700,45.444241975,127.66
70800,45.49145129,127.87
70900,45.538447731,126.485
71000,45.568809396,128.3
71100,45.653725188,129.28
71200,45.696609967,128.515
71300,45.722872127,128.96
71400,45.749048698,128.295
71500,45.779610403,129.225
71600,45.824317425,126.62
71700,45.87327373,129.015
71800,45.916588443,127.74
71900,46.100840856,128.755
72000,46.126219821,127.56
72100,46.172639122,127.995
72200,46.198877219,127.41
72300,46.238211721,127.135
72400,46.317238058,130.115
72500,46.387102378,132.52
72600,46.446700901,131.705
72700,46.513267967,131.15
72800,46.543842774,130.88
72900,46.583683947,130.875
73000,46.652364465,131.715
73100,46.718719221,129.64
73200,46.753402415,132.845
73300,46.789820478,132.525
73400,46.832237665,131.605
73500,46.881253781,132.91
73600,46.947488158,132.6
73700,47.002954141,131.2
73800,47.041434746,129.25
73900,47.083864357,132.87
74000,47.125827736,132.41
74100,47.193464132,132.565
74200,47.258474105,128.53
74300,47.30371514,131.315
74400,47.343767983,131.93
74500,47.414517238,128.38
74600,47.452885803,130.32
74700,47.503215358,130.48
74800,47.53560008,130.4
74900,47.582275185,133.65
75000,47.62464374,135.035
75100,47.667281174,135.96
75200,47.697081822,136.305
75300,47.723832416,133.45
75400,47.772308052,133.945
75500,47.823103036,135.31
75600,47.907413163,135.53
75700,47.940987173,131.695
75800,47.997138773,135.42
75900,48.026206527,134.675
76000,48.052765489,133.94
76100,48.073354459,135.81
76200,48.132013068,135.84
76300,48.167360598,135.83
76400,48.203810547,135.37
76500,48.246933383,136.9
76600,48.271684204,137.94
76700,48.302416805,137.335
76800,48.328111744,136.43
76900,48.362411706,135.66
77000,48.428148819,135.07
77100,48.466056781,136.015
77200,48.513677627,136.765
77300,48.539488135,135.64
77400,48.574504666,137.165
77500,48.649103501,137.435
77600,48.674589575,137.36
77700,48.714403176,133.99
77800,48.740074264,136.82
77900,48.806229198,137.71
78000,48.90298554,139.21
78100,48.937448139,137.6
78200,48.97004706,137.43
78300,49.008448576,137.765
78400,49.086364168,137.04
78500,49.121317305,137.995
78600,49.155375171,137.98
78700,49.190989818,137.165
78800,49.248046088,135.62
78900,49.287811468,138.795
79000,49.320697078,138.565
79100,49.368754296,138.51
79200,49.420902698,135.83
79300,49.458172358,138.235
79400,49.484686769,139.31
79500,49.534212141,136.39
79600,49.656790489,137.125
79700,49.688247522,137.955
79800,49.722468812,139.38
79900,49.750434172,138.425
80000,49.77118656,138.035
80100,49.851070538,136.135
80200,49.918294586,138.09
80300,49.980593407,139.845
80400,50.002828128,141.225
80500,50.035179181,141.305
80600,50.070901306,140.78
80700,50.097171756,139.38
80800,50.125877718,139.515
80900,50.158108157,141.555
81000,50.23030545,141.02
81100,50.290728848,139.59
81200,50.438672947,141.71
81300,50.469520537,142.435
81400,50.548931249,144.625
81500,50.587867757,141.965
81600,50.675661918,144.68
81700,50.756824947,143.385
81800,50.822212389,141.73
81900,50.851979801,144.17
82000,50.90552337,145.235
82100,50.93036872,143.665
82200,50.952060281,143.21
82300,50.974470523,142.345
82400,51.014028065,144.17
82500,51.05151646,144.56
82600,51.100736943,143.52
82700,51.164974747,147.005
82800,51.196172307,147.235
82900,51.2333404,146.235
83000,51.281305479,146.965
83100,51.310401465,146.34
83200,51.390889051,147.395
83300,51.501325572,145.545
83400,51.529971172,146.375
83500,51.551493006,145.955
83600,51.594186448,146.215
83700,51.642014265,143.9
83800,51.671399277,146.86
83900,51.694146492,148.255
84000,51.71318196,148.685
84100,51.736334778,148.39
84200,51.758443522,148.77
84300,51.817562723,147.285
84400,51.853490326,149.78
84500,51.914496176,148.55
84600,51.947448279,148.13
84700,52.008359739,149.31
84800,52.056278903,145.415
84900,52.097041467,148.94
85000,52.119412251,150.08
85100,52.201233158,149.275
85200,52.316409478,147.29
85300,52.36717244,146.84
85400,52.393059408,147.75
85500,52.421744691,146.48
85600,52.454150829,148.095
85700,52.504827281,147.375
85800,52.566679014,147.86
85900,52.598967859,147.765
86000,52.627033548,146.84
86100,52.66140968,149.165
86200,52.699118888,147.22
86300,52.724872176,149.195
86400,52.747672461,153.055
86500,52.768406278,153.44
86600,52.835208608,152.575
86700,52.876499816,152.23
86800,52.901149626,152.715
86900,52.92223233,152.54
87000,52.969850589,150.045
87100,53.006930132,151.15
87200,53.0370736,151.51
87300,53.060271006,151.225
87400,53.092907475,152.745
87500,53.117341275,152.755
87600,53.145449777,152.565
87700,53.175935298,151.92
87800,53.207800502,152.75
87900,53.239166483,152.825
88000,53.262412727,152.54
88100,53.287928921,150.51
88200,53.328102932,150.96
88300,53.356161265,148.8
88400,53.384225109,153.555
88500,53.41055133,152.22
88600,53.449257023,152.33
88700,53.482903323,153.385
88800,53.516011959,151.365
88900,53.542297788,154.5
89000,53.567034107,152.335
89100,53.61784422,153.37
89200,53.653515972,149.76
89300,53.689952434,152.185
89400,53.722582162,151.055
89500,53.769615158,151.61
89600,53.803227209,152.635
89700,53.850240343,152.735
89800,53.883912051,151.45
89900,53.910678927,151.83
90000,53.942249397,152.13
90100,53.976267399,152.765
90200,54.030058797,151.63
90300,54.054689692,151.435
90400,54.111338857,152.82
90500,54.232133139,153.335
90600,54.285415964,149.88
90700,54.317183648,151.975
90800,54.339973196,150.97
90900,54.368644649,151.635
91000,54.420432266,152.225
91100,54.494513763,150.65
91200,54.541287852,151.69
91300,54.580534322,150.325
91400,54.612842889,151.23
91500,54.653743221,153.015
91600,54.674509755,152.825
91700,54.704125331,154.75
91800,54.751310349,154.12
91900,54.77499036,155.09
92000,54.801085299,152.91
92100,54.853435899,155.765
92200,54.882994419,160.84
92300,54.911138863,159.97
92400,54.961766575,160.385
92500,54.986076149,161.075
92600,55.009315563,161.375
92700,55.028653383,161.345
92800,55.0583379,161.975
92900,55.085338301,161.915
93000,55.107179184,162.375
93100,55.136757916,161.85
93200,55.175005378,160.74
93300,55.209718886,159.515
93400,55.241154148,160.675
93500,55.272796239,158.045
93600,55.298795528,160.54
93700,55.323017222,159.21
93800,55.34322325,160.795
93900,55.381309649,160.53
94000,55.41017578,163.35
94100,55.460547701,161.96
94200,55.490356915,161.955
94300,55.512521624,161.28
94400,55.54722944,162.485
94500,55.595524282,163.135
94600,55.644480087,161.68
94700,55.662285577,161.205
94800,55.681100255,163.415
94900,55.703206326,163.12
95000,55.719366199,163.165
95100,55.736401214,162.025
95200,55.791897217,165.46
95300,55.824943227,164.795
95400,55.855046879,163.895
95500,55.899460856,164.16
95600,55.920726962,162.95
95700,55.94683666,167.595
95800,55.968158605,168.58
95900,56.005889212,169.705
96000,56.039852493,167.745
96100,56.076413271,167.01
96200,56.101539416,169.625
96300,56.137814967,168.685
96400,56.158758549,167.425
96500,56.190921697,166.425
96600,56.227737013,168.6
96700,56.257244026,166.405
96800,56.312380403,168.135
96900,56.344605675,166.49
97000,56.384490401,163.2
97100,56.430130237,167.475
97200,56.485575366,166.82
97300,56.512193217,167.735
97400,56.535400889,165.31
97500,56.56337868,167.07
97600,56.604140295,167.205
97700,56.6317172,165.3
97800,56.656699123,166.53
97900,56.680581962,165.71
98000,56.717367662,167.0
98100,56.771564635,167.89
98200,56.798415248,165.425
98300,56.821477335,165.62
98400,56.840899028,166.755
98500,56.864432222,167.105
98600,56.91235409,166.245
98700,56.952360673,167.88
98800,56.980273734,168.27
98900,57.029745276,164.81
99000,57.054899963,165.415
99100,57.075877612,167.095
99200,57.099876377,167.385
99300,57.127198663,166.545
99400,57.169855183,168.46
99500,57.194765326,168.8
99600,57.219542843,170.805
99700,57.244658508,166.745
99800,57.272786852,169.695
99900,57.298379556,166.545
