iteration number, training time, fitness
8200,165.217325954,200.0
8300,166.891668868,200.0
8400,168.412179889,200.0
8500,170.170511715,200.0
8600,171.857302661,200.0
8700,173.498507966,200.0
8800,175.014829518,200.0
8900,176.613998837,200.0
9000,178.202825059,200.0
9100,179.789977882,200.0
9200,181.335940356,200.0
9300,182.866291232,200.0
9400,184.416083796,200.0
9500,186.059013617,200.0
9600,187.646852716,200.0
9700,189.260406627,200.0
9800,190.852570811,200.0
9900,192.502053384,200.0
10000,194.393042563,200.0
10100,196.091235861,200.0
10200,197.662717415,200.0
10300,199.668061204,200.0
10400,201.415693438,200.0
10500,203.30493391,200.0
10600,206.691018589,200.0
10700,209.446146243,200.0
10800,211.683948743,200.0
10900,215.5153472,200.0
11000,220.022057603,200.0
11100,223.587784499,200.0
11200,225.990422352,200.0
11300,227.933268342,200.0
11400,230.195654575,200.0
11500,232.555773248,200.0
11600,235.258045961,200.0
11700,237.345932753,200.0
11800,239.247196761,200.0
11900,241.095767853,200.0
12000,242.634260717,200.0
12100,244.179779981,200.0
12200,245.867095194,200.0
12300,247.448594209,200.0
12400,249.093574898,200.0
12500,250.76983578,200.0
12600,252.621781463,200.0
12700,254.389060653,200.0
12800,256.251325858,200.0
12900,257.989218898,200.0
13000,260.404780212,200.0
13100,264.203372684,200.0
13200,266.623743189,200.0
13300,268.764423199,200.0
13400,270.734106785,200.0
13500,272.647009852,200.0
13600,274.733078203,200.0
13700,276.795995109,200.0
13800,282.162329713,200.0
13900,286.436249961,200.0
14000,290.054241604,200.0
14100,293.102227207,200.0
14200,297.352248408,200.0
14300,300.85786297,200.0
14400,304.772999013,200.0
14500,308.324009297,200.0
14600,313.471222385,200.0
14700,317.843084292,200.0
14800,322.768701118,200.0
14900,325.978122084,200.0
15000,331.493360759,200.0
15100,341.821240294,200.0
15200,349.693995045,200.0
15300,354.949679239,200.0
15400,357.837249729,200.0
15500,360.998488283,200.0
15600,363.175779232,200.0
15700,365.680066769,200.0
15800,368.224086162,200.0
15900,370.227538794,200.0
16000,372.55626532,200.0
16100,376.587375749,200.0
16200,380.289086071,200.0
16300,382.189452816,200.0
16400,385.009257314,200.0
16500,389.680736533,200.0
16600,392.486226533,200.0
16700,395.562164794,200.0
16800,397.754861252,200.0
16900,400.031268561,200.0
17000,401.886396992,200.0
17100,403.899402255,200.0
17200,405.952621868,200.0
17300,407.825495732,200.0
17400,410.308339535,200.0
17500,412.592177642,200.0
17600,414.661876285,200.0
17700,419.468701479,200.0
17800,423.481627899,200.0
17900,425.253428532,200.0
18000,427.159566387,200.0
18100,428.755799373,200.0
18200,430.266022307,200.0
18300,431.925152475,200.0
18400,433.555489,200.0
18500,435.261501263,200.0
18600,436.843725952,200.0
18700,438.379269403,200.0
18800,440.031757366,200.0
18900,441.658956564,200.0
19000,443.375559734,200.0
19100,445.174393377,200.0
19200,446.856507937,200.0
19300,448.693759906,200.0
19400,450.571319085,200.0
19500,452.342066407,200.0
19600,453.972476288,200.0
19700,455.677978855,200.0
19800,457.265503041,200.0
19900,458.863193508,200.0
20000,460.53562818,200.0
20100,462.124090739,200.0
20200,463.700027112,200.0
20300,465.290536243,200.0
20400,466.945623085,200.0
20500,468.56082322,200.0
20600,470.259817552,200.0
20700,471.864322351,200.0
20800,473.724466077,200.0
20900,475.506851036,200.0
21000,477.506414323,200.0
21100,479.365768768,200.0
21200,481.22264803,200.0
21300,483.065672314,200.0
21400,485.244143716,200.0
21500,487.376959228,200.0
21600,489.424390493,200.0
21700,491.074432677,200.0
21800,492.799242419,200.0
21900,494.550313432,200.0
22000,496.266661176,200.0
22100,497.792380877,200.0
22200,499.453451885,200.0
22300,501.068512426,200.0
22400,502.7720439,200.0
22500,504.33415095,200.0
22600,505.844895226,200.0
22700,507.580206318,200.0
22800,509.420775305,200.0
22900,511.133751659,200.0
23000,513.058968672,200.0
23100,514.655633252,200.0
23200,516.465590078,200.0
23300,518.105455268,200.0
23400,519.936164368,200.0
23500,522.092983308,200.0
23600,524.220070022,200.0
23700,525.891683033,200.0
23800,530.180745631,200.0
23900,532.761645623,200.0
24000,535.79715187,200.0
24100,538.278397313,200.0
24200,540.182075908,200.0
24300,542.042633068,200.0
24400,543.624140689,200.0
24500,545.418886196,200.0
24600,547.119862867,200.0
24700,548.89817221,200.0
24800,550.567246349,200.0
24900,552.800186407,200.0
25000,554.878062716,200.0
25100,556.842570356,200.0
25200,558.713971246,200.0
25300,560.697115456,200.0
25400,562.675193708,200.0
25500,564.38923034,200.0
25600,565.937636325,200.0
25700,567.674830501,200.0
25800,569.388268637,200.0
25900,571.076685737,200.0
26000,572.684779878,200.0
26100,574.279354135,200.0
26200,576.094797505,200.0
26300,577.686681941,200.0
26400,579.376371462,200.0
26500,581.026993278,200.0
26600,582.628175642,200.0
26700,584.273359983,200.0
26800,585.864891081,200.0
26900,587.517937985,200.0
27000,589.115638225,200.0
27100,590.887053843,200.0
27200,592.532558619,200.0
27300,594.211089469,200.0
27400,595.916121266,200.0
27500,597.693612114,200.0
27600,599.423449669,200.0
27700,601.100547952,200.0
27800,602.947022539,200.0
27900,604.689309142,200.0
28000,606.357708788,200.0
28100,608.197110568,200.0
28200,609.878267415,200.0
28300,611.495470763,200.0
28400,613.140457063,200.0
28500,614.908930223,200.0
28600,616.535122734,200.0
28700,618.077747169,200.0
28800,619.724637066,200.0
28900,621.28544896,200.0
29000,623.000674315,200.0
29100,624.558369079,200.0
29200,626.09241967,200.0
29300,627.859456185,200.0
29400,629.502197131,200.0
29500,631.823430953,200.0
29600,633.873505834,200.0
29700,635.806386789,200.0
29800,637.415789081,200.0
29900,639.049579623,200.0
30000,640.70790932,200.0
30100,642.292054607,200.0
30200,643.877256937,200.0
30300,645.499736458,200.0
30400,647.212206635,200.0
30500,648.817090684,200.0
30600,650.581189025,200.0
30700,652.269284822,200.0
30800,653.911807306,200.0
30900,655.60982178,200.0
31000,657.37592857,200.0
31100,659.165972072,200.0
31200,660.898737202,200.0
31300,662.648797513,200.0
31400,664.290429693,200.0
31500,665.962061941,200.0
31600,667.690530156,200.0
31700,669.389761129,200.0
31800,670.987388503,200.0
31900,672.63812397,200.0
32000,674.367600201,200.0
32100,676.179065382,200.0
32200,677.714340238,200.0
32300,679.342403333,200.0
32400,680.951522449,200.0
32500,682.61408984,200.0
32600,684.18736524,200.0
32700,685.690830721,200.0
32800,687.346422678,200.0
32900,689.045092119,200.0
33000,690.688616928,200.0
33100,692.395783362,200.0
33200,693.9923211,200.0
33300,695.779165631,200.0
33400,697.393518474,200.0
33500,699.006857501,200.0
33600,700.685433168,200.0
33700,702.317788807,200.0
33800,703.885647169,200.0
33900,705.513047147,200.0
34000,707.20771532,200.0
34100,708.832890643,200.0
34200,710.554015806,200.0
34300,712.236165944,200.0
34400,713.827267172,200.0
34500,715.535341277,200.0
34600,717.243829212,200.0
34700,719.022860069,200.0
34800,720.752081054,200.0
34900,722.515145496,200.0
35000,724.098505789,200.0
35100,725.826686356,200.0
35200,727.532057105,200.0
35300,729.246257337,200.0
35400,730.823593425,200.0
35500,732.547255657,200.0
35600,734.176265817,200.0
35700,735.826766309,200.0
35800,737.523151915,200.0
35900,739.509377655,200.0
36000,741.748831794,200.0
36100,744.098378859,200.0
36200,745.652259892,200.0
36300,747.258354455,200.0
36400,749.059122145,200.0
36500,750.730604171,200.0
36600,752.407013106,200.0
36700,753.977020309,200.0
36800,755.60661393,200.0
36900,757.361696904,200.0
37000,758.972388786,200.0
37100,760.679175527,200.0
37200,762.313059391,200.0
37300,763.914593686,200.0
37400,765.54506913,200.0
37500,767.237771767,200.0
37600,768.832384708,200.0
37700,770.534565068,200.0
37800,772.189474317,200.0
37900,773.800529597,200.0
38000,775.53495067,200.0
38100,777.29122482,200.0
38200,779.199592357,200.0
38300,780.925281384,200.0
38400,782.711054179,200.0
38500,784.349535738,200.0
38600,786.066330808,200.0
38700,787.837820738,200.0
38800,789.524599199,200.0
38900,791.121124679,200.0
39000,792.739257852,200.0
39100,794.439214444,200.0
39200,796.128081749,200.0
39300,797.818197794,200.0
39400,799.664315844,200.0
39500,801.738206219,200.0
39600,803.361787345,200.0
39700,805.030198852,200.0
39800,806.564403416,200.0
39900,808.255555074,200.0
40000,809.894771166,200.0
40100,811.547503546,200.0
40200,813.161148727,200.0
40300,814.73907253,200.0
40400,816.54568251,200.0
40500,818.127521878,200.0
40600,819.808861628,200.0
40700,821.416374325,200.0
40800,823.002085939,200.0
40900,824.934841287,200.0
41000,827.041030267,200.0
41100,829.366179317,200.0
41200,831.446053076,200.0
41300,833.170718019,200.0
41400,834.898608872,200.0
41500,836.592281619,200.0
41600,838.40712228,200.0
41700,840.181585343,200.0
41800,841.873564738,200.0
41900,843.545543279,200.0
42000,845.332868518,200.0
42100,847.037653837,200.0
42200,848.734822834,200.0
42300,850.357862081,200.0
42400,851.98196968,200.0
42500,853.636315597,200.0
42600,855.323248539,200.0
42700,856.868959815,200.0
42800,858.508107163,200.0
42900,860.293115422,200.0
43000,861.990242213,200.0
43100,863.605049767,200.0
43200,865.286276229,200.0
43300,866.84342922,200.0
43400,868.529754151,200.0
43500,870.151558559,200.0
43600,871.781720161,200.0
43700,873.345744608,200.0
43800,874.910664756,200.0
43900,876.669299073,200.0
44000,878.26517923,200.0
44100,879.905154875,200.0
44200,881.573862379,200.0
44300,883.210746838,200.0
44400,884.87104206,200.0
44500,886.614024237,200.0
44600,888.305191334,200.0
44700,889.955766352,200.0
44800,891.8347211,200.0
44900,893.553979899,200.0
45000,895.365453796,200.0
45100,897.114872733,200.0
45200,898.834843631,200.0
45300,900.527765647,200.0
45400,902.157059813,200.0
45500,903.777426015,200.0
45600,905.575515429,200.0
45700,907.21331471,200.0
45800,908.936849854,200.0
45900,910.518153905,200.0
46000,912.174659873,200.0
46100,913.80147265,200.0
46200,915.476582248,200.0
46300,917.089098415,200.0
46400,918.699839631,200.0
46500,920.444191965,200.0
46600,922.103090923,200.0
46700,923.743346053,200.0
46800,925.318320477,200.0
46900,926.878397375,200.0
47000,928.602022866,200.0
47100,930.236991741,200.0
47200,932.123482553,200.0
47300,933.712359424,200.0
47400,935.330031473,200.0
47500,937.026151869,200.0
47600,938.594541887,200.0
47700,940.367984414,200.0
47800,942.196039711,200.0
47900,943.742883325,200.0
48000,945.508376984,200.0
48100,947.240162831,200.0
48200,948.809889648,200.0
48300,950.599660728,200.0
48400,952.601804832,200.0
48500,954.239514498,200.0
48600,956.028455842,200.0
48700,957.672150149,200.0
48800,959.447455605,200.0
48900,961.108173583,200.0
49000,962.7732368,200.0
49100,964.438018454,200.0
49200,966.118399596,200.0
49300,967.804121743,200.0
49400,969.51642819,200.0
49500,971.145910464,200.0
49600,972.796745483,200.0
49700,974.397691387,200.0
49800,976.042262064,200.0
49900,977.582451782,200.0
50000,979.251291828,200.0
50100,980.97922897,200.0
50200,982.585928949,200.0
50300,984.325451534,200.0
50400,985.808713988,200.0
50500,987.426868599,200.0
50600,989.140440985,200.0
50700,990.774589052,200.0
50800,992.406322599,200.0
50900,994.018075151,200.0
51000,995.626795013,200.0
51100,997.32138968,200.0
51200,998.880358097,200.0
51300,1000.591748255,200.0
51400,1002.233887831,200.0
51500,1003.783477159,200.0
51600,1005.543906199,200.0
51700,1007.253258745,200.0
51800,1008.807051606,200.0
51900,1010.570072261,200.0
52000,1012.408855648,200.0
52100,1014.016819587,200.0
52200,1015.723495883,200.0
52300,1017.447660245,200.0
52400,1019.147620813,200.0
52500,1020.861717419,200.0
52600,1022.522837087,200.0
52700,1024.187208925,200.0
52800,1025.913013092,200.0
52900,1027.583872877,200.0
53000,1029.33166455,200.0
53100,1030.874070465,200.0
53200,1032.540527453,200.0
53300,1034.239608424,200.0
53400,1035.889412204,200.0
53500,1037.419879633,200.0
53600,1039.059493148,200.0
53700,1040.775697796,200.0
53800,1042.415000436,200.0
53900,1044.126324916,200.0
54000,1045.66678917,200.0
54100,1047.239517345,200.0
54200,1048.932705137,200.0
54300,1050.606332741,200.0
54400,1052.286565108,200.0
54500,1053.864331111,200.0
54600,1055.4651125,200.0
54700,1057.188258458,200.0
54800,1059.817490531,200.0
54900,1061.736543502,200.0
55000,1063.328508922,200.0
55100,1064.97729519,200.0
55200,1066.702812887,200.0
55300,1068.339978867,200.0
55400,1069.944159239,200.0
55500,1071.811124196,200.0
55600,1073.42302048,200.0
55700,1075.051607167,200.0
55800,1076.752360122,200.0
55900,1078.525215528,200.0
56000,1080.294408366,200.0
56100,1082.049045305,200.0
56200,1083.712922856,200.0
56300,1085.693649226,200.0
56400,1087.357811047,200.0
56500,1089.06909749,200.0
56600,1090.681962906,200.0
56700,1092.381209536,200.0
56800,1094.07254435,200.0
56900,1096.034376812,200.0
57000,1098.149504879,200.0
57100,1100.295279493,200.0
57200,1102.255446669,200.0
57300,1104.129577155,200.0
57400,1105.854369478,200.0
57500,1107.547020568,200.0
57600,1109.300627757,200.0
57700,1110.94024336,200.0
57800,1112.605460359,200.0
57900,1114.528574377,200.0
58000,1116.220155309,200.0
58100,1117.820528775,200.0
58200,1119.463282367,200.0
58300,1121.153133165,200.0
58400,1122.71630376,200.0
58500,1124.276497258,200.0
58600,1126.051294772,200.0
58700,1127.722091362,200.0
58800,1129.279182776,200.0
58900,1131.020899515,200.0
59000,1132.798359895,200.0
59100,1134.426284246,200.0
59200,1136.123954836,200.0
59300,1137.788644846,200.0
59400,1139.559474707,200.0
59500,1141.240236229,200.0
59600,1142.907633939,200.0
59700,1144.52427481,200.0
59800,1146.285658904,200.0
59900,1148.038565858,200.0
60000,1149.707660865,200.0
60100,1151.258555141,200.0
60200,1152.894911634,200.0
60300,1154.563240785,200.0
60400,1156.449319836,200.0
60500,1158.354910367,200.0
60600,1160.391678775,200.0
60700,1162.656015243,200.0
60800,1164.880282288,200.0
60900,1167.128190252,200.0
61000,1169.066515947,200.0
61100,1171.044799999,200.0
61200,1172.963632313,200.0
61300,1175.071656288,200.0
61400,1177.22321674,200.0
61500,1179.075920868,200.0
61600,1180.747206902,200.0
61700,1182.37370332,200.0
61800,1183.923072481,200.0
61900,1185.709337407,200.0
62000,1187.386543681,200.0
62100,1188.932640878,200.0
62200,1190.654045127,200.0
62300,1192.459332756,200.0
62400,1194.052740718,200.0
62500,1195.764220126,200.0
62600,1197.539334777,200.0
62700,1200.186700506,200.0
62800,1202.132429198,200.0
62900,1204.075318761,200.0
63000,1206.005751281,200.0
63100,1207.67766491,200.0
63200,1209.421607291,200.0
63300,1210.959209057,200.0
63400,1212.611876934,200.0
63500,1214.21588566,200.0
63600,1215.85448083,200.0
63700,1217.60545037,200.0
63800,1219.348806659,200.0
63900,1220.878794819,200.0
64000,1222.797138526,200.0
64100,1224.49221451,200.0
64200,1226.065153593,200.0
64300,1227.630873435,200.0
64400,1229.322735678,200.0
64500,1231.212814923,200.0
64600,1233.005858103,200.0
64700,1235.058014276,200.0
64800,1237.28747112,200.0
64900,1238.992608184,200.0
65000,1240.652008231,200.0
65100,1242.37198468,200.0
65200,1244.994096421,200.0
65300,1247.492428717,200.0
65400,1250.130328491,200.0
65500,1252.092478717,200.0
65600,1253.99841655,200.0
65700,1255.762391819,200.0
65800,1257.880024327,200.0
65900,1259.648049372,200.0
66000,1261.342394203,200.0
66100,1263.055852446,200.0
66200,1264.688363639,200.0
66300,1266.365027929,200.0
66400,1268.071101192,200.0
66500,1269.750973248,200.0
66600,1271.304063164,200.0
66700,1272.949496903,200.0
66800,1274.636831467,200.0
66900,1276.262305256,200.0
67000,1277.995487782,200.0
67100,1279.656860951,200.0
67200,1281.282438454,200.0
67300,1283.106321582,200.0
67400,1284.749988934,200.0
67500,1286.373601691,200.0
67600,1288.002910469,200.0
67700,1289.638163971,200.0
67800,1291.327268165,200.0
67900,1292.911641039,200.0
68000,1294.465400917,200.0
68100,1296.211437276,200.0
68200,1297.928247384,200.0
68300,1299.68185755,200.0
68400,1301.305117213,200.0
68500,1302.903761462,200.0
68600,1304.526048466,200.0
68700,1306.195793275,200.0
68800,1307.913718244,200.0
68900,1309.555630796,200.0
69000,1311.674234636,200.0
69100,1313.716939125,200.0
69200,1315.580001358,200.0
69300,1317.66441987,200.0
69400,1319.67468155,200.0
69500,1321.685780654,200.0
69600,1323.714091446,200.0
69700,1325.666540033,200.0
69800,1327.303010469,200.0
69900,1329.001535345,200.0
70000,1330.608204224,200.0
70100,1332.350969975,200.0
70200,1333.97845336,200.0
70300,1335.596936629,200.0
70400,1337.349613832,200.0
70500,1339.064005784,200.0
70600,1340.605714204,200.0
70700,1342.426291841,200.0
70800,1344.109233248,200.0
70900,1345.684932861,200.0
71000,1347.295686297,200.0
71100,1349.017505069,200.0
71200,1350.639351358,200.0
71300,1352.216648082,200.0
71400,1353.794106416,200.0
71500,1355.446467704,200.0
71600,1357.18762262,200.0
71700,1358.855594232,200.0
71800,1360.526273857,200.0
71900,1362.121293098,200.0
72000,1363.714404666,200.0
72100,1365.276474614,200.0
72200,1367.054775171,200.0
72300,1368.721382178,200.0
72400,1370.526183391,200.0
72500,1372.778194282,200.0
72600,1374.841384788,200.0
72700,1376.727797513,200.0
72800,1378.733124081,200.0
72900,1380.849505491,200.0
73000,1382.939182411,200.0
73100,1384.981144662,200.0
73200,1386.865320313,200.0
73300,1388.621112704,200.0
73400,1390.291061365,200.0
73500,1391.958178696,200.0
73600,1393.563070178,200.0
73700,1395.238406426,200.0
73800,1396.893039011,200.0
73900,1398.619761665,200.0
74000,1400.549682758,200.0
74100,1402.668026538,200.0
74200,1404.395187864,200.0
74300,1405.963825607,200.0
74400,1407.554611887,200.0
74500,1409.271360402,200.0
74600,1410.908920128,200.0
74700,1412.526480348,200.0
74800,1414.137698009,200.0
74900,1415.80933029,200.0
75000,1417.536778725,200.0
75100,1419.256689661,200.0
75200,1420.922151225,200.0
75300,1422.566624313,200.0
75400,1424.159373104,200.0
75500,1425.728982802,200.0
75600,1427.515757336,200.0
75700,1429.265506967,200.0
75800,1430.86773427,200.0
75900,1432.599664239,200.0
76000,1434.324221242,200.0
76100,1435.857857637,200.0
76200,1437.522007717,200.0
76300,1439.29146588,200.0
76400,1440.898086513,200.0
76500,1442.684980546,200.0
76600,1444.516753293,200.0
76700,1446.397356954,200.0
76800,1448.141105113,200.0
76900,1449.850375633,200.0
77000,1451.417286642,200.0
77100,1453.073472819,200.0
77200,1454.844081287,200.0
77300,1456.464701996,200.0
77400,1458.237292016,200.0
77500,1459.91494761,200.0
77600,1461.554440664,200.0
77700,1463.331936956,200.0
77800,1464.957199426,200.0
77900,1466.615822465,200.0
78000,1468.233940446,200.0
78100,1469.849326381,200.0
78200,1471.521183885,200.0
78300,1473.132325814,200.0
78400,1474.714978525,200.0
78500,1476.472534046,200.0
78600,1478.212135112,200.0
78700,1479.87224729,200.0
78800,1481.531894304,200.0
78900,1483.115462726,200.0
79000,1485.080129223,200.0
79100,1487.123054406,200.0
79200,1489.321436362,200.0
79300,1491.11749263,200.0
79400,1492.782301392,200.0
79500,1494.538833463,200.0
79600,1496.135230168,200.0
79700,1497.858728377,200.0
79800,1499.606262497,200.0
79900,1501.194224321,200.0
80000,1502.976135662,200.0
80100,1504.774356917,200.0
80200,1506.623490558,200.0
80300,1508.366550495,200.0
80400,1510.016309115,200.0
80500,1511.637826783,200.0
80600,1513.289814702,200.0
80700,1514.955596919,200.0
80800,1516.615305545,200.0
80900,1518.388071176,200.0
81000,1520.310148414,200.0
81100,1522.315215853,200.0
81200,1524.543934615,200.0
81300,1526.463636928,200.0
81400,1528.474651391,200.0
81500,1530.777577645,200.0
81600,1532.829058053,200.0
81700,1535.27949184,200.0
81800,1538.867825525,200.0
81900,1541.58329625,200.0
82000,1543.679181007,200.0
82100,1545.582965804,200.0
82200,1547.641122424,200.0
82300,1549.322648889,200.0
82400,1550.915856769,200.0
82500,1552.630364938,200.0
82600,1554.222888264,200.0
82700,1555.976754075,200.0
82800,1557.722647647,200.0
82900,1559.44680143,200.0
83000,1561.044573777,200.0
83100,1562.869287262,200.0
83200,1567.185522425,200.0
83300,1569.561527534,200.0
83400,1571.172335327,200.0
83500,1573.025588202,200.0
83600,1575.63528571,200.0
83700,1578.557806366,200.0
83800,1580.957848767,200.0
83900,1584.014981079,200.0
84000,1585.829293212,200.0
84100,1587.706658323,200.0
84200,1589.767298528,200.0
84300,1596.071236509,200.0
84400,1598.913672336,200.0
84500,1601.08688846,200.0
84600,1603.125350314,200.0
84700,1605.418317888,200.0
84800,1607.832109769,200.0
84900,1610.187920236,200.0
85000,1612.087581419,200.0
85100,1613.886798439,200.0
85200,1615.646240332,200.0
85300,1617.354921974,200.0
85400,1619.215149969,200.0
85500,1620.962598577,200.0
85600,1622.935692948,200.0
85700,1624.734859857,200.0
85800,1626.504128157,200.0
85900,1628.319852653,200.0
86000,1630.077519717,200.0
86100,1631.828323277,200.0
86200,1633.488621443,200.0
86300,1635.222029926,200.0
86400,1636.90343829,200.0
86500,1638.634014937,200.0
86600,1640.443018971,200.0
86700,1642.18341955,200.0
86800,1643.790827298,200.0
86900,1645.47241537,200.0
87000,1647.116154071,200.0
87100,1648.815350039,200.0
87200,1650.602979362,200.0
87300,1652.265755871,200.0
87400,1653.785330963,200.0
87500,1655.405851368,200.0
87600,1657.213467197,200.0
87700,1659.094484157,200.0
87800,1660.987942951,200.0
87900,1662.793936725,200.0
88000,1664.884679579,200.0
88100,1667.068610186,200.0
88200,1669.247000217,200.0
88300,1671.217844213,200.0
88400,1673.492519184,200.0
88500,1675.812083696,200.0
88600,1677.989868934,200.0
88700,1680.146391662,200.0
88800,1681.764556812,200.0
88900,1683.597303989,200.0
89000,1685.413999095,200.0
89100,1687.217273913,200.0
89200,1689.079185813,200.0
89300,1690.761982289,200.0
89400,1692.779236328,200.0
89500,1694.44301788,200.0
89600,1696.107947582,200.0
89700,1697.910937312,200.0
89800,1699.541733915,200.0
89900,1701.410429786,200.0
90000,1703.096572797,200.0
90100,1704.739306234,200.0
90200,1706.369966152,200.0
90300,1708.179141791,200.0
90400,1710.024936414,200.0
90500,1711.730820172,200.0
90600,1713.335450758,200.0
90700,1714.865388173,200.0
90800,1716.547408876,200.0
90900,1718.365144557,200.0
91000,1720.107274992,200.0
91100,1721.869759689,200.0
91200,1723.492163402,200.0
91300,1725.223538307,200.0
91400,1727.0496819,200.0
91500,1728.685854292,200.0
91600,1730.642747182,200.0
91700,1732.45767707,200.0
91800,1734.176640359,200.0
91900,1736.618376917,200.0
92000,1738.491487806,200.0
92100,1740.277504526,200.0
92200,1741.8240568,200.0
92300,1744.291152922,200.0
92400,1747.850698192,200.0
92500,1750.052820197,200.0
92600,1751.613947426,200.0
92700,1753.409193977,200.0
92800,1755.112231431,200.0
92900,1756.665035055,200.0
93000,1758.416422694,200.0
93100,1760.013428243,200.0
93200,1761.791433349,200.0
93300,1763.389563117,200.0
93400,1764.973709478,200.0
93500,1766.52322771,200.0
93600,1768.261066763,200.0
93700,1769.983332591,200.0
93800,1771.551658262,200.0
93900,1773.125473287,200.0
94000,1774.640077326,200.0
94100,1776.236135988,200.0
94200,1777.958609378,200.0
94300,1779.756735242,200.0
94400,1781.517546095,200.0
94500,1783.152542164,200.0
94600,1784.894778007,200.0
94700,1786.604856669,200.0
94800,1788.252909114,200.0
94900,1789.941024361,200.0
95000,1791.770362469,200.0
95100,1793.338155709,200.0
95200,1795.101352656,200.0
95300,1796.819756044,200.0
95400,1798.619998367,200.0
95500,1800.352145397,200.0
95600,1801.882865693,200.0
95700,1803.711522675,200.0
95800,1805.40375878,200.0
95900,1807.199071262,200.0
96000,1808.978087442,200.0
96100,1810.676354184,200.0
96200,1812.363049108,200.0
96300,1813.996228842,200.0
96400,1815.676579948,200.0
96500,1817.354058172,200.0
96600,1819.085730685,200.0
96700,1820.905157036,200.0
96800,1822.631176979,200.0
96900,1824.173041069,200.0
97000,1825.864138782,200.0
97100,1827.576399685,200.0
97200,1829.31269841,200.0
97300,1831.385237002,200.0
97400,1833.228668203,200.0
97500,1834.869233268,200.0
97600,1836.46459992,200.0
97700,1838.114026623,200.0
97800,1839.80523038,200.0
97900,1841.586303471,200.0
98000,1843.304484837,200.0
98100,1845.04390839,200.0
98200,1846.886206212,200.0
98300,1848.604411592,200.0
98400,1850.367062898,200.0
98500,1852.099826482,200.0
98600,1853.65753596,200.0
98700,1855.393579343,200.0
98800,1857.110661784,200.0
98900,1858.868358951,200.0
99000,1860.58708584,200.0
99100,1862.228015008,200.0
99200,1864.055004144,200.0
99300,1865.728562716,200.0
99400,1867.453514874,200.0
99500,1869.257889472,200.0
99600,1870.876038454,200.0
99700,1872.560187752,200.0
99800,1874.180469239,200.0
99900,1875.812904756,200.0
100000,1877.461435266,200.0
100100,1879.078997895,200.0
100200,1880.809494735,200.0
100300,1882.498969673,200.0
100400,1884.055525147,200.0
100500,1885.674489706,200.0
100600,1887.41131472,200.0
100700,1889.406090742,200.0
100800,1891.183939135,200.0
100900,1892.794327784,200.0
101000,1894.284443774,200.0
101100,1895.80447394,200.0
101200,1897.470332278,200.0
101300,1899.329131621,200.0
101400,1901.025108276,200.0
101500,1902.672518834,200.0
101600,1904.233962088,200.0
101700,1905.977251135,200.0
101800,1907.619304407,200.0
101900,1909.197081406,200.0
102000,1911.016408293,200.0
102100,1912.875644623,200.0
102200,1914.773474025,200.0
102300,1916.870239539,200.0
102400,1919.104616715,200.0
102500,1921.263513781,200.0
102600,1923.402439428,200.0
102700,1925.809504175,200.0
102800,1927.845181721,200.0
102900,1930.19317939,200.0
103000,1932.393640242,200.0
103100,1934.314136402,200.0
103200,1935.965384251,200.0
103300,1937.663718943,200.0
103400,1939.330795103,200.0
